"sitenum","lat","lon","year","speciesName","speciesID","development","abundance"
47,32.8199996948242,-117.276664733887,2002,"Pagurus hirsutiusculus",85,"Plankfeed",0.0091
48,32.7116661071777,-117.25,2002,"Pagurus hirsutiusculus",85,"Plankfeed",0
2,48.3375005722046,-124.687501907349,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.037
3,48.3133341471354,-124.660003662109,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.4909
4,47.939998626709,-124.658336639404,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.21
1,48.3891661961873,-124.650001525879,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.18
5,47.8699989318848,-124.599998474121,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.6869
6,47.8600006103516,-124.569999694824,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.2906
18,43.2999992370605,-124.400001525879,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0084
17,43.310001373291,-124.393333435059,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0101
16,43.3300018310547,-124.374000549316,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0182
19,41.060001373291,-124.150001525879,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0
15,44.2000007629395,-124.110000610352,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0892
14,44.218334197998,-124.110000610352,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0859
13,44.2425012588501,-124.110000610352,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.1973
20,40.0200004577637,-124.073333740234,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0394
12,44.7466672261556,-124.059997558594,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0557
11,44.8066673278809,-124.059997558594,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0836
10,44.8266677856445,-124.056666056315,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0787
50,45.9133326212565,-123.976669311523,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.1889
9,45.7700004577637,-123.970001220703,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.2429
51,45.7549991607666,-123.965000152588,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0583
23,39.3400001525879,-123.819999694824,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0
22,39.4149990081787,-123.809997558594,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.05
24,39.272500038147,-123.7975025177,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0
21,39.5974988937378,-123.779998779297,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.3063
25,38.3833325703939,-123.086664835612,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0
27,38.310001373291,-123.069999694824,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0
26,38.3199996948242,-123.069999694824,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0
28,36.5099983215332,-121.946665445964,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0083
29,36.4799995422363,-121.940002441406,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0083
30,36.4466667175293,-121.923332214355,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0
31,35.6599998474121,-121.279998779297,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.1818
32,35.6300010681152,-121.190002441406,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0508
33,35.6100006103516,-121.150001525879,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.075
34,34.4599990844727,-120.269996643066,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.3444
35,34.4599990844727,-120.268179460005,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.1556
36,34.4540008544922,-120.055999755859,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0
37,34.060001373291,-119.850001017253,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0506
39,34.043332417806,-119.780001322428,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0341
38,34.0366655985514,-119.663335164388,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0185
43,33.4599990844727,-118.519996643066,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0102
44,33.4500007629395,-118.480003356934,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0333
45,33.439998626709,-118.476669311523,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0167
40,33.7599983215332,-118.419998168945,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0313
41,33.7099990844727,-118.309997558594,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0109
42,33.7000007629395,-118.286666870117,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0778
46,32.8400001525879,-117.279998779297,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0364
47,32.8199996948242,-117.276664733887,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0.0273
48,32.7116661071777,-117.25,2003,"Pagurus hirsutiusculus",85,"Plankfeed",0
2,48.3375005722046,-124.687501907349,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.03
3,48.3133341471354,-124.660003662109,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0909
4,47.939998626709,-124.658336639404,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.1111
1,48.3891661961873,-124.650001525879,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.3163
5,47.8699989318848,-124.599998474121,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.34
6,47.8600006103516,-124.569999694824,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.1667
18,43.2999992370605,-124.400001525879,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0
17,43.310001373291,-124.393333435059,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0333
16,43.3300018310547,-124.374000549316,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0114
19,41.060001373291,-124.150001525879,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0
15,44.2000007629395,-124.110000610352,2004,"Pagurus hirsutiusculus",85,"Plankfeed",1.0152
14,44.218334197998,-124.110000610352,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.1033
13,44.2425012588501,-124.110000610352,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.1165
20,40.0200004577637,-124.073333740234,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0417
12,44.7466672261556,-124.059997558594,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.1314
11,44.8066673278809,-124.059997558594,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0241
10,44.8266677856445,-124.056666056315,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.034
50,45.9133326212565,-123.976669311523,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.4556
9,45.7700004577637,-123.970001220703,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.2714
51,45.7549991607666,-123.965000152588,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0171
23,39.3400001525879,-123.819999694824,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0086
22,39.4149990081787,-123.809997558594,2004,"Pagurus hirsutiusculus",85,"Plankfeed",1.6446
24,39.272500038147,-123.7975025177,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0
21,39.5974988937378,-123.779998779297,2004,"Pagurus hirsutiusculus",85,"Plankfeed",1.1743
25,38.3833325703939,-123.086664835612,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0
27,38.310001373291,-123.069999694824,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0168
26,38.3199996948242,-123.069999694824,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0417
28,36.5099983215332,-121.946665445964,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0171
29,36.4799995422363,-121.940002441406,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.0085
30,36.4466667175293,-121.923332214355,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0
31,35.6599998474121,-121.279998779297,2004,"Pagurus hirsutiusculus",85,"Plankfeed",0.125
18,43.2999992370605,-124.400001525879,1999,"Anisodoris nobilis",172,"Plankfeed",0
17,43.310001373291,-124.393333435059,1999,"Anisodoris nobilis",172,"Plankfeed",0
16,43.3300018310547,-124.374000549316,1999,"Anisodoris nobilis",172,"Plankfeed",0
19,41.060001373291,-124.150001525879,1999,"Anisodoris nobilis",172,"Plankfeed",0
15,44.2000007629395,-124.110000610352,1999,"Anisodoris nobilis",172,"Plankfeed",0
14,44.218334197998,-124.110000610352,1999,"Anisodoris nobilis",172,"Plankfeed",0
13,44.2425012588501,-124.110000610352,1999,"Anisodoris nobilis",172,"Plankfeed",0
20,40.0200004577637,-124.073333740234,1999,"Anisodoris nobilis",172,"Plankfeed",0
12,44.7466672261556,-124.059997558594,1999,"Anisodoris nobilis",172,"Plankfeed",0
11,44.8066673278809,-124.059997558594,1999,"Anisodoris nobilis",172,"Plankfeed",0
10,44.8266677856445,-124.056666056315,1999,"Anisodoris nobilis",172,"Plankfeed",0
8,45.9300003051758,-123.986666361491,1999,"Anisodoris nobilis",172,"Plankfeed",0
7,45.939998626709,-123.986666361491,1999,"Anisodoris nobilis",172,"Plankfeed",0
9,45.7700004577637,-123.970001220703,1999,"Anisodoris nobilis",172,"Plankfeed",0
23,39.3400001525879,-123.819999694824,1999,"Anisodoris nobilis",172,"Plankfeed",0
22,39.4149990081787,-123.809997558594,1999,"Anisodoris nobilis",172,"Plankfeed",0
24,39.272500038147,-123.7975025177,1999,"Anisodoris nobilis",172,"Plankfeed",0
21,39.5974988937378,-123.779998779297,1999,"Anisodoris nobilis",172,"Plankfeed",0
2,48.3375005722046,-124.687501907349,2000,"Anisodoris nobilis",172,"Plankfeed",0
3,48.3133341471354,-124.660003662109,2000,"Anisodoris nobilis",172,"Plankfeed",0
4,47.939998626709,-124.658336639404,2000,"Anisodoris nobilis",172,"Plankfeed",0
1,48.3891661961873,-124.650001525879,2000,"Anisodoris nobilis",172,"Plankfeed",0
5,47.8699989318848,-124.599998474121,2000,"Anisodoris nobilis",172,"Plankfeed",0
6,47.8600006103516,-124.569999694824,2000,"Anisodoris nobilis",172,"Plankfeed",0
18,43.2999992370605,-124.400001525879,2000,"Anisodoris nobilis",172,"Plankfeed",0
17,43.310001373291,-124.393333435059,2000,"Anisodoris nobilis",172,"Plankfeed",0
16,43.3300018310547,-124.374000549316,2000,"Anisodoris nobilis",172,"Plankfeed",0
19,41.060001373291,-124.150001525879,2000,"Anisodoris nobilis",172,"Plankfeed",0
15,44.2000007629395,-124.110000610352,2000,"Anisodoris nobilis",172,"Plankfeed",0
14,44.218334197998,-124.110000610352,2000,"Anisodoris nobilis",172,"Plankfeed",0.0341
13,44.2425012588501,-124.110000610352,2000,"Anisodoris nobilis",172,"Plankfeed",0.0337
20,40.0200004577637,-124.073333740234,2000,"Anisodoris nobilis",172,"Plankfeed",0
12,44.7466672261556,-124.059997558594,2000,"Anisodoris nobilis",172,"Plankfeed",0
11,44.8066673278809,-124.059997558594,2000,"Anisodoris nobilis",172,"Plankfeed",0
10,44.8266677856445,-124.056666056315,2000,"Anisodoris nobilis",172,"Plankfeed",0
50,45.9133326212565,-123.976669311523,2000,"Anisodoris nobilis",172,"Plankfeed",0.0222
9,45.7700004577637,-123.970001220703,2000,"Anisodoris nobilis",172,"Plankfeed",0.0143
51,45.7549991607666,-123.965000152588,2000,"Anisodoris nobilis",172,"Plankfeed",0
23,39.3400001525879,-123.819999694824,2000,"Anisodoris nobilis",172,"Plankfeed",0
22,39.4149990081787,-123.809997558594,2000,"Anisodoris nobilis",172,"Plankfeed",0
24,39.272500038147,-123.7975025177,2000,"Anisodoris nobilis",172,"Plankfeed",0
21,39.5974988937378,-123.779998779297,2000,"Anisodoris nobilis",172,"Plankfeed",0
25,38.3833325703939,-123.086664835612,2000,"Anisodoris nobilis",172,"Plankfeed",0
27,38.310001373291,-123.069999694824,2000,"Anisodoris nobilis",172,"Plankfeed",0
26,38.3199996948242,-123.069999694824,2000,"Anisodoris nobilis",172,"Plankfeed",0.0222
28,36.5099983215332,-121.946665445964,2000,"Anisodoris nobilis",172,"Plankfeed",0
29,36.4799995422363,-121.940002441406,2000,"Anisodoris nobilis",172,"Plankfeed",0
30,36.4466667175293,-121.923332214355,2000,"Anisodoris nobilis",172,"Plankfeed",0.0111
31,35.6599998474121,-121.279998779297,2000,"Anisodoris nobilis",172,"Plankfeed",0
32,35.6300010681152,-121.190002441406,2000,"Anisodoris nobilis",172,"Plankfeed",0
33,35.6100006103516,-121.150001525879,2000,"Anisodoris nobilis",172,"Plankfeed",0
34,34.4599990844727,-120.269996643066,2000,"Anisodoris nobilis",172,"Plankfeed",0
35,34.4599990844727,-120.268179460005,2000,"Anisodoris nobilis",172,"Plankfeed",0
36,34.4540008544922,-120.055999755859,2000,"Anisodoris nobilis",172,"Plankfeed",0
37,34.060001373291,-119.850001017253,2000,"Anisodoris nobilis",172,"Plankfeed",0
39,34.043332417806,-119.780001322428,2000,"Anisodoris nobilis",172,"Plankfeed",0
38,34.0366655985514,-119.663335164388,2000,"Anisodoris nobilis",172,"Plankfeed",0
43,33.4599990844727,-118.519996643066,2000,"Anisodoris nobilis",172,"Plankfeed",0
44,33.4500007629395,-118.480003356934,2000,"Anisodoris nobilis",172,"Plankfeed",0
45,33.439998626709,-118.476669311523,2000,"Anisodoris nobilis",172,"Plankfeed",0
40,33.7599983215332,-118.419998168945,2000,"Anisodoris nobilis",172,"Plankfeed",0
41,33.7099990844727,-118.309997558594,2000,"Anisodoris nobilis",172,"Plankfeed",0
42,33.7000007629395,-118.286666870117,2000,"Anisodoris nobilis",172,"Plankfeed",0
46,32.8400001525879,-117.279998779297,2000,"Anisodoris nobilis",172,"Plankfeed",0
47,32.8199996948242,-117.276664733887,2000,"Anisodoris nobilis",172,"Plankfeed",0
48,32.7116661071777,-117.25,2000,"Anisodoris nobilis",172,"Plankfeed",0
2,48.3375005722046,-124.687501907349,2001,"Anisodoris nobilis",172,"Plankfeed",0
3,48.3133341471354,-124.660003662109,2001,"Anisodoris nobilis",172,"Plankfeed",0.0333
4,47.939998626709,-124.658336639404,2001,"Anisodoris nobilis",172,"Plankfeed",0.0364
1,48.3891661961873,-124.650001525879,2001,"Anisodoris nobilis",172,"Plankfeed",0.0303
5,47.8699989318848,-124.599998474121,2001,"Anisodoris nobilis",172,"Plankfeed",0.0102
6,47.8600006103516,-124.569999694824,2001,"Anisodoris nobilis",172,"Plankfeed",0.0091
18,43.2999992370605,-124.400001525879,2001,"Anisodoris nobilis",172,"Plankfeed",0.018
17,43.310001373291,-124.393333435059,2001,"Anisodoris nobilis",172,"Plankfeed",0.0114
16,43.3300018310547,-124.374000549316,2001,"Anisodoris nobilis",172,"Plankfeed",0
19,41.060001373291,-124.150001525879,2001,"Anisodoris nobilis",172,"Plankfeed",0
15,44.2000007629395,-124.110000610352,2001,"Anisodoris nobilis",172,"Plankfeed",0
14,44.218334197998,-124.110000610352,2001,"Anisodoris nobilis",172,"Plankfeed",0
13,44.2425012588501,-124.110000610352,2001,"Anisodoris nobilis",172,"Plankfeed",0.0182
20,40.0200004577637,-124.073333740234,2001,"Anisodoris nobilis",172,"Plankfeed",0
12,44.7466672261556,-124.059997558594,2001,"Anisodoris nobilis",172,"Plankfeed",0
11,44.8066673278809,-124.059997558594,2001,"Anisodoris nobilis",172,"Plankfeed",0
10,44.8266677856445,-124.056666056315,2001,"Anisodoris nobilis",172,"Plankfeed",0.0102
50,45.9133326212565,-123.976669311523,2001,"Anisodoris nobilis",172,"Plankfeed",0.0222
9,45.7700004577637,-123.970001220703,2001,"Anisodoris nobilis",172,"Plankfeed",0
51,45.7549991607666,-123.965000152588,2001,"Anisodoris nobilis",172,"Plankfeed",0
23,39.3400001525879,-123.819999694824,2001,"Anisodoris nobilis",172,"Plankfeed",0.0167
22,39.4149990081787,-123.809997558594,2001,"Anisodoris nobilis",172,"Plankfeed",0
24,39.272500038147,-123.7975025177,2001,"Anisodoris nobilis",172,"Plankfeed",0.0083
21,39.5974988937378,-123.779998779297,2001,"Anisodoris nobilis",172,"Plankfeed",0
25,38.3833325703939,-123.086664835612,2001,"Anisodoris nobilis",172,"Plankfeed",0
27,38.310001373291,-123.069999694824,2001,"Anisodoris nobilis",172,"Plankfeed",0.0085
26,38.3199996948242,-123.069999694824,2001,"Anisodoris nobilis",172,"Plankfeed",0
28,36.5099983215332,-121.946665445964,2001,"Anisodoris nobilis",172,"Plankfeed",0.0083
29,36.4799995422363,-121.940002441406,2001,"Anisodoris nobilis",172,"Plankfeed",0
30,36.4466667175293,-121.923332214355,2001,"Anisodoris nobilis",172,"Plankfeed",0.0192
31,35.6599998474121,-121.279998779297,2001,"Anisodoris nobilis",172,"Plankfeed",0
32,35.6300010681152,-121.190002441406,2001,"Anisodoris nobilis",172,"Plankfeed",0
33,35.6100006103516,-121.150001525879,2001,"Anisodoris nobilis",172,"Plankfeed",0
34,34.4599990844727,-120.269996643066,2001,"Anisodoris nobilis",172,"Plankfeed",0
35,34.4599990844727,-120.268179460005,2001,"Anisodoris nobilis",172,"Plankfeed",0
36,34.4540008544922,-120.055999755859,2001,"Anisodoris nobilis",172,"Plankfeed",0
37,34.060001373291,-119.850001017253,2001,"Anisodoris nobilis",172,"Plankfeed",0
39,34.043332417806,-119.780001322428,2001,"Anisodoris nobilis",172,"Plankfeed",0
38,34.0366655985514,-119.663335164388,2001,"Anisodoris nobilis",172,"Plankfeed",0
43,33.4599990844727,-118.519996643066,2001,"Anisodoris nobilis",172,"Plankfeed",0
44,33.4500007629395,-118.480003356934,2001,"Anisodoris nobilis",172,"Plankfeed",0
45,33.439998626709,-118.476669311523,2001,"Anisodoris nobilis",172,"Plankfeed",0
40,33.7599983215332,-118.419998168945,2001,"Anisodoris nobilis",172,"Plankfeed",0
41,33.7099990844727,-118.309997558594,2001,"Anisodoris nobilis",172,"Plankfeed",0
42,33.7000007629395,-118.286666870117,2001,"Anisodoris nobilis",172,"Plankfeed",0
46,32.8400001525879,-117.279998779297,2001,"Anisodoris nobilis",172,"Plankfeed",0
47,32.8199996948242,-117.276664733887,2001,"Anisodoris nobilis",172,"Plankfeed",0
48,32.7116661071777,-117.25,2001,"Anisodoris nobilis",172,"Plankfeed",0
2,48.3375005722046,-124.687501907349,2002,"Anisodoris nobilis",172,"Plankfeed",0.0092
3,48.3133341471354,-124.660003662109,2002,"Anisodoris nobilis",172,"Plankfeed",0.051
4,47.939998626709,-124.658336639404,2002,"Anisodoris nobilis",172,"Plankfeed",0.02
1,48.3891661961873,-124.650001525879,2002,"Anisodoris nobilis",172,"Plankfeed",0.0202
5,47.8699989318848,-124.599998474121,2002,"Anisodoris nobilis",172,"Plankfeed",0
6,47.8600006103516,-124.569999694824,2002,"Anisodoris nobilis",172,"Plankfeed",0
18,43.2999992370605,-124.400001525879,2002,"Anisodoris nobilis",172,"Plankfeed",0.0319
17,43.310001373291,-124.393333435059,2002,"Anisodoris nobilis",172,"Plankfeed",0
16,43.3300018310547,-124.374000549316,2002,"Anisodoris nobilis",172,"Plankfeed",0
19,41.060001373291,-124.150001525879,2002,"Anisodoris nobilis",172,"Plankfeed",0
15,44.2000007629395,-124.110000610352,2002,"Anisodoris nobilis",172,"Plankfeed",0
14,44.218334197998,-124.110000610352,2002,"Anisodoris nobilis",172,"Plankfeed",0
13,44.2425012588501,-124.110000610352,2002,"Anisodoris nobilis",172,"Plankfeed",0
20,40.0200004577637,-124.073333740234,2002,"Anisodoris nobilis",172,"Plankfeed",0.0091
12,44.7466672261556,-124.059997558594,2002,"Anisodoris nobilis",172,"Plankfeed",0
11,44.8066673278809,-124.059997558594,2002,"Anisodoris nobilis",172,"Plankfeed",0
10,44.8266677856445,-124.056666056315,2002,"Anisodoris nobilis",172,"Plankfeed",0
50,45.9133326212565,-123.976669311523,2002,"Anisodoris nobilis",172,"Plankfeed",0.0316
9,45.7700004577637,-123.970001220703,2002,"Anisodoris nobilis",172,"Plankfeed",0.0429
51,45.7549991607666,-123.965000152588,2002,"Anisodoris nobilis",172,"Plankfeed",0.0104
23,39.3400001525879,-123.819999694824,2002,"Anisodoris nobilis",172,"Plankfeed",0.0367
22,39.4149990081787,-123.809997558594,2002,"Anisodoris nobilis",172,"Plankfeed",0
24,39.272500038147,-123.7975025177,2002,"Anisodoris nobilis",172,"Plankfeed",0.0377
21,39.5974988937378,-123.779998779297,2002,"Anisodoris nobilis",172,"Plankfeed",0.0377
25,38.3833325703939,-123.086664835612,2002,"Anisodoris nobilis",172,"Plankfeed",0
27,38.310001373291,-123.069999694824,2002,"Anisodoris nobilis",172,"Plankfeed",0
26,38.3199996948242,-123.069999694824,2002,"Anisodoris nobilis",172,"Plankfeed",0.0083
28,36.5099983215332,-121.946665445964,2002,"Anisodoris nobilis",172,"Plankfeed",0.05
29,36.4799995422363,-121.940002441406,2002,"Anisodoris nobilis",172,"Plankfeed",0.0504
30,36.4466667175293,-121.923332214355,2002,"Anisodoris nobilis",172,"Plankfeed",0.0672
31,35.6599998474121,-121.279998779297,2002,"Anisodoris nobilis",172,"Plankfeed",0.0091
32,35.6300010681152,-121.190002441406,2002,"Anisodoris nobilis",172,"Plankfeed",0
33,35.6100006103516,-121.150001525879,2002,"Anisodoris nobilis",172,"Plankfeed",0
34,34.4599990844727,-120.269996643066,2002,"Anisodoris nobilis",172,"Plankfeed",0
35,34.4599990844727,-120.268179460005,2002,"Anisodoris nobilis",172,"Plankfeed",0
36,34.4540008544922,-120.055999755859,2002,"Anisodoris nobilis",172,"Plankfeed",0
37,34.060001373291,-119.850001017253,2002,"Anisodoris nobilis",172,"Plankfeed",0
39,34.043332417806,-119.780001322428,2002,"Anisodoris nobilis",172,"Plankfeed",0
38,34.0366655985514,-119.663335164388,2002,"Anisodoris nobilis",172,"Plankfeed",0
43,33.4599990844727,-118.519996643066,2002,"Anisodoris nobilis",172,"Plankfeed",0
44,33.4500007629395,-118.480003356934,2002,"Anisodoris nobilis",172,"Plankfeed",0
45,33.439998626709,-118.476669311523,2002,"Anisodoris nobilis",172,"Plankfeed",0
40,33.7599983215332,-118.419998168945,2002,"Anisodoris nobilis",172,"Plankfeed",0
41,33.7099990844727,-118.309997558594,2002,"Anisodoris nobilis",172,"Plankfeed",0
42,33.7000007629395,-118.286666870117,2002,"Anisodoris nobilis",172,"Plankfeed",0
46,32.8400001525879,-117.279998779297,2002,"Anisodoris nobilis",172,"Plankfeed",0.0085
47,32.8199996948242,-117.276664733887,2002,"Anisodoris nobilis",172,"Plankfeed",0
48,32.7116661071777,-117.25,2002,"Anisodoris nobilis",172,"Plankfeed",0
2,48.3375005722046,-124.687501907349,2003,"Anisodoris nobilis",172,"Plankfeed",0
3,48.3133341471354,-124.660003662109,2003,"Anisodoris nobilis",172,"Plankfeed",0.0273
4,47.939998626709,-124.658336639404,2003,"Anisodoris nobilis",172,"Plankfeed",0.01
1,48.3891661961873,-124.650001525879,2003,"Anisodoris nobilis",172,"Plankfeed",0
5,47.8699989318848,-124.599998474121,2003,"Anisodoris nobilis",172,"Plankfeed",0
6,47.8600006103516,-124.569999694824,2003,"Anisodoris nobilis",172,"Plankfeed",0
18,43.2999992370605,-124.400001525879,2003,"Anisodoris nobilis",172,"Plankfeed",0
17,43.310001373291,-124.393333435059,2003,"Anisodoris nobilis",172,"Plankfeed",0
16,43.3300018310547,-124.374000549316,2003,"Anisodoris nobilis",172,"Plankfeed",0
19,41.060001373291,-124.150001525879,2003,"Anisodoris nobilis",172,"Plankfeed",0
15,44.2000007629395,-124.110000610352,2003,"Anisodoris nobilis",172,"Plankfeed",0.0062
14,44.218334197998,-124.110000610352,2003,"Anisodoris nobilis",172,"Plankfeed",0
13,44.2425012588501,-124.110000610352,2003,"Anisodoris nobilis",172,"Plankfeed",0.0033
20,40.0200004577637,-124.073333740234,2003,"Anisodoris nobilis",172,"Plankfeed",0
12,44.7466672261556,-124.059997558594,2003,"Anisodoris nobilis",172,"Plankfeed",0.0033
11,44.8066673278809,-124.059997558594,2003,"Anisodoris nobilis",172,"Plankfeed",0
10,44.8266677856445,-124.056666056315,2003,"Anisodoris nobilis",172,"Plankfeed",0
50,45.9133326212565,-123.976669311523,2003,"Anisodoris nobilis",172,"Plankfeed",0.0333
9,45.7700004577637,-123.970001220703,2003,"Anisodoris nobilis",172,"Plankfeed",0
51,45.7549991607666,-123.965000152588,2003,"Anisodoris nobilis",172,"Plankfeed",0
23,39.3400001525879,-123.819999694824,2003,"Anisodoris nobilis",172,"Plankfeed",0
22,39.4149990081787,-123.809997558594,2003,"Anisodoris nobilis",172,"Plankfeed",0
24,39.272500038147,-123.7975025177,2003,"Anisodoris nobilis",172,"Plankfeed",0.0259
21,39.5974988937378,-123.779998779297,2003,"Anisodoris nobilis",172,"Plankfeed",0.009
25,38.3833325703939,-123.086664835612,2003,"Anisodoris nobilis",172,"Plankfeed",0
27,38.310001373291,-123.069999694824,2003,"Anisodoris nobilis",172,"Plankfeed",0
26,38.3199996948242,-123.069999694824,2003,"Anisodoris nobilis",172,"Plankfeed",0.0263
28,36.5099983215332,-121.946665445964,2003,"Anisodoris nobilis",172,"Plankfeed",0
29,36.4799995422363,-121.940002441406,2003,"Anisodoris nobilis",172,"Plankfeed",0.0083
30,36.4466667175293,-121.923332214355,2003,"Anisodoris nobilis",172,"Plankfeed",0
31,35.6599998474121,-121.279998779297,2003,"Anisodoris nobilis",172,"Plankfeed",0
32,35.6300010681152,-121.190002441406,2003,"Anisodoris nobilis",172,"Plankfeed",0
33,35.6100006103516,-121.150001525879,2003,"Anisodoris nobilis",172,"Plankfeed",0
34,34.4599990844727,-120.269996643066,2003,"Anisodoris nobilis",172,"Plankfeed",0
35,34.4599990844727,-120.268179460005,2003,"Anisodoris nobilis",172,"Plankfeed",0
36,34.4540008544922,-120.055999755859,2003,"Anisodoris nobilis",172,"Plankfeed",0
37,34.060001373291,-119.850001017253,2003,"Anisodoris nobilis",172,"Plankfeed",0
39,34.043332417806,-119.780001322428,2003,"Anisodoris nobilis",172,"Plankfeed",0
38,34.0366655985514,-119.663335164388,2003,"Anisodoris nobilis",172,"Plankfeed",0.0185
43,33.4599990844727,-118.519996643066,2003,"Anisodoris nobilis",172,"Plankfeed",0
44,33.4500007629395,-118.480003356934,2003,"Anisodoris nobilis",172,"Plankfeed",0
45,33.439998626709,-118.476669311523,2003,"Anisodoris nobilis",172,"Plankfeed",0
40,33.7599983215332,-118.419998168945,2003,"Anisodoris nobilis",172,"Plankfeed",0
41,33.7099990844727,-118.309997558594,2003,"Anisodoris nobilis",172,"Plankfeed",0.0109
42,33.7000007629395,-118.286666870117,2003,"Anisodoris nobilis",172,"Plankfeed",0
46,32.8400001525879,-117.279998779297,2003,"Anisodoris nobilis",172,"Plankfeed",0
47,32.8199996948242,-117.276664733887,2003,"Anisodoris nobilis",172,"Plankfeed",0
48,32.7116661071777,-117.25,2003,"Anisodoris nobilis",172,"Plankfeed",0
2,48.3375005722046,-124.687501907349,2004,"Anisodoris nobilis",172,"Plankfeed",0
3,48.3133341471354,-124.660003662109,2004,"Anisodoris nobilis",172,"Plankfeed",0
4,47.939998626709,-124.658336639404,2004,"Anisodoris nobilis",172,"Plankfeed",0
1,48.3891661961873,-124.650001525879,2004,"Anisodoris nobilis",172,"Plankfeed",0.0408
5,47.8699989318848,-124.599998474121,2004,"Anisodoris nobilis",172,"Plankfeed",0
6,47.8600006103516,-124.569999694824,2004,"Anisodoris nobilis",172,"Plankfeed",0
18,43.2999992370605,-124.400001525879,2004,"Anisodoris nobilis",172,"Plankfeed",0
17,43.310001373291,-124.393333435059,2004,"Anisodoris nobilis",172,"Plankfeed",0
